Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
21-03-2022,27.4,33.2,29.7,69.0,0.0,8.0,8.0,230.0,4.0,W 
22-03-2022,26.8,32.6,29.1,74.0,0.0,5.0,6.0,330.0,1.0,C 
23-03-2022,26.0,32.2,27.7,80.0,1.5,1.5,3.0,260.0,1.0,C 
24-03-2022,25.4,33.0,28.3,78.0,5.3,1.8,8.0,330.0,1.0,C 
25-03-2022,25.8,33.4,29.2,78.0,0.0,8.0,6.0,300.0,1.0,C 
26-03-2022,26.6,30.0,26.6,88.0,0.0,4.0,4.0,330.0,1.0,C 
27-03-2022,24.2,32.6,27.5,85.0,22.5,0.0,9.0,260.0,2.0,C 
28-03-2022,25.0,32.2,28.0,81.0,14.4,7.4,8.0,340.0,1.0,C 
29-03-2022,25.4,32.8,29.3,74.0,0.0,7.4,5.0,320.0,2.0,C 
30-03-2022,26.6,32.6,29.1,76.0,0.0,4.5,4.0,320.0,1.0,C 
31-03-2022,25.0,32.8,28.9,78.0,0.0,1.8,9.0,320.0,2.0,C 
01-04-2022,26.4,31.6,28.5,76.0,0.0,5.2,3.0,270.0,0.0,C 
02-04-2022,26.2,32.8,27.4,82.0,3.8,0.7,6.0,330.0,1.0,C 
03-04-2022,26.4,33.0,26.7,83.0,18.0,4.0,8.0,330.0,2.0,C 
04-04-2022,25.0,32.8,28.3,78.0,27.3,3.3,6.0,320.0,1.0,C 
05-04-2022,25.6,32.4,27.6,81.0,0.0,7.6,6.0,340.0,1.0,C 
06-04-2022,24.8,34.4,28.5,74.0,54.0,7.0,7.0,330.0,1.0,C 
07-04-2022,25.0,33.6,28.9,76.0,0.0,8.0,10.0,330.0,2.0,C 
08-04-2022,25.0,34.2,28.0,76.0,0.0,5.1,4.0,270.0,0.0,C 
09-04-2022,25.6,32.0,28.5,73.0,45.7,3.7,4.0,330.0,1.0,C 
10-04-2022,26.0,33.2,29.3,74.0,0.0,6.5,4.0,320.0,1.0,C 
11-04-2022,26.4,32.8,28.2,78.0,0.0,7.0,6.0,320.0,1.0,C 
12-04-2022,25.0,32.6,28.6,80.0,30.0,3.5,7.0,320.0,1.0,C 
13-04-2022,26.4,31.6,28.8,80.0,1.7,4.1,3.0,340.0,1.0,C 
14-04-2022,25.4,32.4,28.7,79.0,0.4,3.5,7.0,340.0,1.0,C 
15-04-2022,26.0,34.0,29.9,81.0,0.0,6.0,5.0,320.0,1.0,C 
16-04-2022,25.0,32.8,29.2,75.0,0.0,7.4,5.0,310.0,1.0,C 
17-04-2022,26.6,33.2,29.7,77.0,0.6,7.5,3.0,340.0,1.0,C 
18-04-2022,26.2,33.6,29.4,80.0,16.0,7.5,6.0,330.0,1.0,C 
19-04-2022,26.4,32.8,28.6,78.0,0.0,6.0,9.0,340.0,2.0,C 
20-04-2022,25.0,33.0,28.8,76.0,0.4,4.5,4.0,270.0,1.0,C 
21-04-2022,26.6,29.2,27.4,84.0,4.0,3.8,3.0,270.0,0.0,C 
22-04-2022,26.0,30.8,26.4,88.0,11.0,0.0,5.0,140.0,0.0,C 
23-04-2022,24.8,33.6,28.5,80.0,5.7,1.5,5.0,320.0,1.0,C 
24-04-2022,25.0,33.0,28.9,78.0,5.0,5.8,6.0,340.0,1.0,C 
25-04-2022,26.6,34.2,29.5,75.0,0.8,5.2,7.0,330.0,1.0,C 
26-04-2022,25.6,34.0,29.4,77.0,26.4,7.5,4.0,230.0,1.0,C 
27-04-2022,26.6,32.8,29.1,78.0,0.0,6.5,7.0,320.0,1.0,C 
28-04-2022,24.0,31.6,27.6,83.0,7.5,2.5,5.0,270.0,2.0,W 
29-04-2022,25.4,34.0,29.3,78.0,0.0,0.8,5.0,260.0,1.0,W 
30-04-2022,26.6,32.2,28.4,81.0,0.0,4.0,4.0,330.0,1.0,C 
01-05-2022,26.6,32.6,29.0,82.0,0.0,1.6,3.0,330.0,1.0,C 
02-05-2022,26.0,31.6,27.5,85.0,0.0,2.0,8.0,320.0,2.0,C 
03-05-2022,25.0,32.6,28.2,83.0,18.6,2.4,3.0,80.0,1.0,C 
04-05-2022,25.4,33.0,29.0,78.0,0.0,3.4,5.0,340.0,0.0,C 
05-05-2022,26.4,34.0,29.5,77.0,0.0,5.0,3.0,332.0,1.0,C 
06-05-2022,26.0,34.8,30.2,74.0,0.0,7.0,6.0,330.0,1.0,C 
07-05-2022,27.6,33.0,29.9,77.0,0.0,7.3,3.0,350.0,1.0,C 
08-05-2022,27.4,33.6,30.1,72.0,0.0,7.2,3.0,50.0,1.0,C 
09-05-2022,27.6,34.0,29.9,74.0,0.0,6.0,5.0,40.0,1.0,C 
10-05-2022,26.0,33.8,29.9,76.0,0.0,1.0,8.0,300.0,2.0,C 
11-05-2022,25.4,33.2,28.9,80.0,18.2,4.4,5.0,330.0,1.0,C 
12-05-2022,26.2,34.0,29.2,76.0,0.0,5.2,6.0,330.0,2.0,W 
13-05-2022,26.6,33.6,29.3,78.0,15.8,4.2,6.0,350.0,1.0,C 
14-05-2022,26.0,32.6,29.2,81.0,13.0,6.8,7.0,320.0,1.0,C 
15-05-2022,26.8,34.2,29.0,82.0,0.0,1.5,3.0,340.0,1.0,C 
16-05-2022,26.0,33.8,28.6,78.0,6.5,6.0,6.0,330.0,1.0,C 
17-05-2022,26.6,33.2,29.5,78.0,0.0,5.7,6.0,340.0,1.0,C 
18-05-2022,26.0,33.8,28.7,80.0,0.0,3.0,6.0,320.0,1.0,C 
19-05-2022,25.8,32.0,28.0,84.0,35.2,5.2,4.0,340.0,1.0,C 
20-05-2022,25.6,31.6,27.4,84.0,9.4,2.2,5.0,330.0,1.0,C 
21-05-2022,25.0,31.2,27.9,82.0,20.0,2.0,4.0,90.0,1.0,C 
22-05-2022,25.2,30.4,27.8,82.0,0.0,1.7,5.0,80.0,1.0,C 
23-05-2022,26.2,32.6,29.0,79.0,0.0,0.0,4.0,150.0,1.0,C 
24-05-2022,26.6,32.8,29.7,72.0,0.0,5.0,6.0,90.0,2.0,C 
25-05-2022,26.8,33.0,28.3,83.0,0.2,5.4,5.0,20.0,1.0,C 
26-05-2022,25.0,30.6,27.3,84.0,1.0,1.0,4.0,110.0,0.0,C 
27-05-2022,24.8,33.2,28.2,80.0,0.0,0.0,7.0,320.0,1.0,C 
28-05-2022,23.4,30.0,25.6,86.0,18.6,6.5,4.0,280.0,1.0,C 
29-05-2022,23.2,32.8,26.8,83.0,27.3,1.3,5.0,280.0,1.0,C 
30-05-2022,24.0,31.0,27.3,82.0,0.3,4.5,3.0,270.0,1.0,C 
31-05-2022,24.8,32.4,27.4,80.0,0.0,1.8,5.0,320.0,2.0,C 
01-06-2022,25.2,34.6,29.0,72.0,0.0,6.5,5.0,290.0,1.0,C 
02-06-2022,26.4,34.0,28.4,79.0,0.0,3.4,5.0,340.0,1.0,C 
03-06-2022,24.6,33.6,28.2,79.0,32.6,5.5,8.0,320.0,1.0,C 
04-06-2022,25.8,32.2,28.8,76.0,0.0,6.2,4.0,280.0,1.0,C 
05-06-2022,26.4,32.6,28.6,78.0,0.0,7.0,6.0,340.0,2.0,C 
06-06-2022,25.0,31.8,27.6,79.0,0.0,6.3,4.0,320.0,0.0,C 
07-06-2022,25.4,32.0,28.1,78.0,0.5,0.2,4.0,120.0,0.0,C 
08-06-2022,25.6,30.8,27.3,87.0,13.6,2.7,3.0,330.0,0.0,C 
09-06-2022,25.8,31.8,26.7,86.0,0.5,2.5,4.0,60.0,0.0,C 
10-06-2022,25.0,34.0,28.1,77.0,5.0,3.9,5.0,320.0,1.0,C 
11-06-2022,25.0,32.4,28.2,84.0,2.5,4.3,5.0,70.0,1.0,C 
12-06-2022,25.2,31.4,27.8,81.0,0.0,4.0,4.0,300.0,1.0,C 
13-06-2022,25.8,31.2,27.8,76.0,0.0,5.4,4.0,320.0,1.0,C 
14-06-2022,25.8,31.6,28.7,74.0,0.0,1.5,4.0,340.0,1.0,C 
15-06-2022,25.0,30.6,27.5,82.0,0.0,1.3,0.0,0.0,0.0,C 
16-06-2022,24.6,29.8,26.7,86.0,4.0,0.0,2.0,80.0,0.0,C 
17-06-2022,24.8,29.0,27.1,86.0,0.0,1.0,2.0,40.0,0.0,C 
18-06-2022,24.6,30.6,27.3,82.0,0.0,0.2,4.0,330.0,1.0,C 
19-06-2022,24.8,32.4,28.0,82.0,0.0,0.6,6.0,330.0,1.0,C 
20-06-2022,25.0,32.4,28.9,76.0,0.0,7.0,6.0,320.0,1.0,C 
21-06-2022,26.4,32.8,28.9,72.0,0.0,7.0,4.0,80.0,1.0,C 
22-06-2022,25.2,32.4,28.0,83.0,15.4,6.0,3.0,140.0,0.0,C 
23-06-2022,25.0,33.0,29.1,74.0,0.0,1.2,5.0,90.0,1.0,C 
24-06-2022,26.4,31.4,28.0,80.0,0.0,2.5,5.0,340.0,1.0,C 
25-06-2022,26.6,32.4,28.8,76.0,0.0,2.0,3.0,20.0,1.0,C 
26-06-2022,26.4,30.6,28.0,80.0,0.0,3.0,3.0,330.0,1.0,C 
27-06-2022,24.8,33.0,28.8,77.0,0.0,0.0,4.0,340.0,0.0,C 
28-06-2022,25.2,31.8,28.0,78.0,21.7,3.4,5.0,350.0,1.0,C 
29-06-2022,25.4,32.6,28.4,70.0,0.0,4.0,8.0,320.0,1.0,C 
30-06-2022,25.2,31.6,27.7,74.0,0.0,6.0,6.0,320.0,2.0,C 
01-07-2022,25.4,33.2,28.7,74.0,0.0,6.5,4.0,340.0,0.0,C 
02-07-2022,25.6,32.4,29.1,76.0,0.0,6.5,3.0,290.0,1.0,C 
03-07-2022,27.2,32.2,29.1,82.0,3.0,4.5,4.0,310.0,1.0,C 
04-07-2022,25.0,33.6,29.5,74.0,13.6,5.7,6.0,120.0,1.0,C 
05-07-2022,25.0,33.2,29.4,78.0,0.0,6.5,5.0,330.0,1.0,C 
06-07-2022,25.0,28.6,26.4,89.0,11.6,7.0,5.0,330.0,0.0,C 
07-07-2022,25.4,32.4,28.6,80.0,16.8,2.0,4.0,330.0,1.0,C 
08-07-2022,26.0,32.6,28.8,74.0,0.0,6.8,7.0,330.0,2.0,C 
09-07-2022,25.0,32.0,28.2,74.0,0.0,5.7,9.0,330.0,2.0,C 
10-07-2022,25.2,32.4,28.2,70.0,0.0,6.7,4.0,50.0,1.0,C 
11-07-2022,25.4,32.4,28.7,69.0,0.0,7.0,4.0,120.0,1.0,C 
12-07-2022,26.4,33.4,29.6,74.0,0.0,2.0,4.0,90.0,1.0,C 
13-07-2022,25.0,32.0,28.6,78.0,0.0,1.5,5.0,330.0,2.0,C 
14-07-2022,26.0,32.8,29.0,76.0,0.0,1.0,5.0,90.0,2.0,C 
15-07-2022,26.4,32.8,29.3,76.0,0.0,6.0,4.0,100.0,1.0,C 
16-07-2022,23.6,30.0,25.7,84.0,36.0,7.0,3.0,290.0,1.0,C 
17-07-2022,23.0,31.4,27.9,79.0,11.8,1.0,6.0,70.0,1.0,C 
18-07-2022,25.4,32.6,28.2,78.0,0.0,0.7,5.0,320.0,1.0,C 
19-07-2022,25.6,33.4,28.9,76.0,0.0,5.4,5.0,340.0,1.0,C 
20-07-2022,26.8,33.6,29.6,75.0,0.0,6.5,5.0,100.0,1.0,C 
21-07-2022,25.0,32.4,28.7,76.0,0.0,3.9,6.0,310.0,1.0,C 
22-07-2022,27.0,32.2,29.1,71.0,0.0,6.8,4.0,320.0,1.0,C 
23-07-2022,26.0,32.8,28.9,75.0,0.0,4.0,6.0,310.0,1.0,C 
24-07-2022,26.4,32.6,28.8,77.0,0.0,6.0,7.0,300.0,2.0,C 
25-07-2022,25.0,32.4,28.8,74.0,0.0,5.9,5.0,320.0,1.0,C 
26-07-2022,26.4,32.4,29.0,67.0,0.0,3.0,3.0,150.0,1.0,C 
27-07-2022,26.2,33.6,28.9,69.0,0.0,7.0,5.0,120.0,1.0,C 
28-07-2022,26.4,33.0,29.2,70.0,0.0,5.0,3.0,150.0,1.0,C 
29-07-2022,25.0,33.6,29.2,73.0,0.0,5.8,4.0,120.0,0.0,C 
30-07-2022,26.8,32.2,28.8,77.0,0.0,5.8,4.0,70.0,2.0,C 
31-07-2022,26.4,32.2,28.7,77.0,0.0,6.0,3.0,60.0,1.0,C 
01-08-2022,26.0,33.8,29.0,72.0,0.0,7.0,3.0,120.0,0.0,C 
02-08-2022,25.0,33.0,29.3,73.0,0.0,6.0,6.0,320.0,1.0,C 
03-08-2022,27.4,33.4,29.7,72.0,0.0,5.4,4.0,350.0,1.0,C 
04-08-2022,25.6,32.0,28.1,82.0,7.1,6.8,8.0,330.0,1.0,C 
05-08-2022,25.8,30.8,28.0,82.0,15.4,6.0,8.0,340.0,2.0,C 
06-08-2022,25.0,32.0,28.1,76.0,0.0,4.0,8.0,330.0,2.0,C 
07-08-2022,25.6,32.0,28.1,78.0,2.6,7.0,3.0,300.0,1.0,C 
08-08-2022,25.8,33.2,28.7,70.0,0.0,6.5,7.0,320.0,1.0,C 
09-08-2022,26.4,33.2,29.1,67.0,0.0,7.0,6.0,320.0,1.0,C 
10-08-2022,25.0,34.0,29.6,69.0,0.0,6.5,4.0,100.0,1.0,C 
11-08-2022,26.8,34.2,29.7,71.0,0.0,7.0,7.0,340.0,2.0,C 
12-08-2022,27.2,33.4,29.6,76.0,0.0,6.5,7.0,330.0,1.0,C 
13-08-2022,26.0,32.6,29.3,72.0,0.0,6.4,6.0,290.0,1.0,C 
14-08-2022,25.0,33.8,29.2,76.0,0.0,3.6,5.0,30.0,2.0,C 
15-08-2022,26.8,32.2,29.0,76.0,0.0,6.7,6.0,320.0,1.0,C 
16-08-2022,27.0,32.4,28.9,74.0,0.0,2.5,5.0,260.0,1.0,C 
17-08-2022,25.4,32.6,28.6,79.0,6.4,2.6,6.0,120.0,1.0,C 
18-08-2022,25.0,33.6,29.4,70.0,0.0,4.0,5.0,50.0,1.0,C 
19-08-2022,26.6,35.0,30.0,62.0,0.0,6.0,6.0,120.0,2.0,C 
20-08-2022,27.2,33.6,29.7,68.0,0.0,7.0,3.0,110.0,1.0,C 
21-08-2022,27.4,32.8,29.3,76.0,0.0,5.0,5.0,310.0,1.0,C 
22-08-2022,25.0,30.8,27.5,80.0,0.0,5.5,5.0,340.0,1.0,C 
23-08-2022,26.2,34.8,29.6,73.0,0.0,1.2,6.0,120.0,1.0,C 
24-08-2022,27.0,32.4,29.1,74.0,0.0,7.5,6.0,320.0,1.0,C 
25-08-2022,26.6,33.2,29.4,65.0,0.0,7.5,7.0,120.0,1.0,C 
26-08-2022,25.0,32.4,28.9,72.0,0.0,7.2,4.0,330.0,0.0,C 
27-08-2022,26.4,32.4,28.6,76.0,0.0,1.5,5.0,330.0,1.0,C 
28-08-2022,26.4,30.6,28.4,78.0,0.0,1.2,3.0,330.0,1.0,C 
29-08-2022,25.8,32.6,28.4,77.0,0.0,2.5,7.0,340.0,2.0,C 
30-08-2022,25.0,32.8,28.5,72.0,0.0,2.2,5.0,330.0,1.0,C 
31-08-2022,26.4,33.0,29.3,70.0,0.0,7.0,5.0,120.0,1.0,C 
01-09-2022,27.2,32.4,29.1,73.0,0.0,4.0,5.0,100.0,1.0,C 
02-09-2022,26.6,33.6,29.3,76.0,0.5,3.5,5.0,320.0,1.0,C 
03-09-2022,25.0,33.0,28.3,76.0,0.0,4.0,9.0,270.0,4.0,W 
04-09-2022,26.2,32.2,28.8,70.0,0.0,5.7,3.0,320.0,1.0,C 
05-09-2022,26.6,32.4,29.4,74.0,0.0,7.8,6.0,320.0,1.0,C 
06-09-2022,27.4,34.6,30.0,70.0,0.2,6.5,5.0,120.0,1.0,C 
07-09-2022,25.0,31.0,27.4,85.0,0.2,6.3,3.0,260.0,0.0,C 
08-09-2022,25.6,28.6,26.8,86.0,5.8,4.6,4.0,320.0,1.0,C 
09-09-2022,25.2,31.2,26.4,86.0,1.5,0.0,5.0,300.0,1.0,C 
10-09-2022,24.2,30.4,26.7,84.0,55.8,1.2,5.0,300.0,2.0,C 
11-09-2022,25.0,31.6,27.7,81.0,0.0,0.0,9.0,320.0,2.0,C 
12-09-2022,25.0,31.6,28.1,80.0,23.4,9.7,9.0,320.0,2.0,C 
13-09-2022,25.8,31.6,28.5,78.0,0.0,6.5,6.0,330.0,1.0,C 
14-09-2022,25.4,32.6,28.9,69.0,0.0,4.2,6.0,320.0,1.0,C 
15-09-2022,25.0,33.2,28.6,72.0,0.0,2.0,6.0,320.0,1.0,C 
16-09-2022,26.4,33.2,29.4,66.0,0.0,6.2,8.0,340.0,1.0,C 
17-09-2022,26.2,32.4,29.2,73.0,0.0,4.2,4.0,330.0,1.0,C 
18-09-2022,26.8,31.8,28.9,77.0,0.0,6.0,5.0,320.0,1.0,C 
19-09-2022,26.0,34.4,29.8,69.0,1.2,2.1,4.0,300.0,0.0,C 
20-09-2022,26.0,32.0,28.7,68.0,0.0,7.8,8.0,320.0,2.0,C 
21-09-2022,26.4,32.2,28.5,75.0,0.0,4.7,4.0,330.0,1.0,C 
22-09-2022,26.6,31.6,27.7,81.0,0.0,4.0,4.0,120.0,1.0,C 
23-09-2022,25.0,31.8,27.8,81.0,21.4,0.0,6.0,320.0,1.0,C 
24-09-2022,25.8,33.6,29.3,72.0,0.0,4.0,4.0,70.0,1.0,C 
25-09-2022,26.4,32.6,29.3,72.0,0.0,8.0,4.0,350.0,1.0,C 
26-09-2022,26.6,34.4,30.0,67.0,0.0,4.0,8.0,320.0,2.0,C 
27-09-2022,24.6,32.4,28.7,73.0,10.5,4.6,6.0,320.0,1.0,C 
28-09-2022,26.4,32.4,29.6,67.0,0.0,9.4,8.0,340.0,2.0,C 
29-09-2022,27.2,32.2,29.6,70.0,0.0,4.5,5.0,330.0,1.0,C 
30-09-2022,26.6,32.6,29.0,72.0,0.0,2.0,3.0,150.0,0.0,C 
01-10-2022,26.0,33.8,29.9,74.0,0.0,3.0,7.0,320.0,1.0,C 
02-10-2022,26.8,30.4,28.2,78.0,0.0,7.8,4.0,310.0,1.0,C 
03-10-2022,24.8,32.4,28.7,77.0,15.8,3.0,5.0,330.0,1.0,C 
04-10-2022,25.8,32.8,28.1,78.0,1.6,5.4,6.0,320.0,2.0,C 
05-10-2022,25.0,30.6,27.4,87.0,26.0,4.8,0.0,0.0,0.0,C 
06-10-2022,26.0,33.6,27.9,78.0,0.0,0.8,8.0,340.0,1.0,C 
07-10-2022,25.0,32.2,27.2,85.0,48.6,7.8,3.0,270.0,1.0,C 
08-10-2022,24.5,33.4,28.1,74.0,1.2,1.5,4.0,260.0,1.0,C 
09-10-2022,25.0,31.4,27.8,77.0,0.0,2.3,5.0,320.0,1.0,C 
10-10-2022,25.6,31.2,28.0,76.0,0.0,2.6,5.0,320.0,1.0,C 
11-10-2022,26.0,31.8,27.8,80.0,0.0,3.5,6.0,340.0,1.0,C 
12-10-2022,24.6,32.8,28.3,73.0,17.0,0.4,8.0,340.0,1.0,C 
13-10-2022,25.0,31.6,27.4,80.0,0.0,7.5,7.0,300.0,1.0,C 
14-10-2022,24.6,32.4,28.9,70.0,21.0,4.7,8.0,320.0,2.0,C 
15-10-2022,26.6,31.8,27.8,82.0,0.0,7.5,3.0,320.0,0.0,C 
16-10-2022,25.8,31.6,27.8,82.0,12.2,2.5,4.0,310.0,1.0,C 
17-10-2022,25.8,32.4,28.6,80.0,0.0,3.1,2.0,310.0,0.0,C 
18-10-2022,26.6,30.6,28.0,81.0,3.8,2.6,4.0,300.0,0.0,C 
19-10-2022,26.6,31.6,27.5,81.0,0.0,1.0,5.0,316.0,0.0,C 
20-10-2022,25.2,32.0,28.2,80.0,20.2,1.2,5.0,310.0,1.0,C 
21-10-2022,25.0,30.8,28.4,76.0,0.0,1.0,3.0,316.0,0.0,C 
22-10-2022,26.4,31.4,28.7,78.0,0.0,0.0,3.0,300.0,1.0,C 
23-10-2022,25.6,32.8,28.7,76.0,34.8,6.5,4.0,310.0,2.0,C 
24-10-2022,25.6,34.0,29.1,69.0,0.0,7.0,8.0,320.0,3.0,NW
25-10-2022,25.0,31.0,27.4,80.0,0.0,5.0,7.0,320.0,4.0,NW
26-10-2022,23.8,31.6,27.0,81.0,17.3,2.0,6.0,320.0,2.0,C 
27-10-2022,24.0,32.4,28.5,74.0,0.0,1.0,4.0,310.0,2.0,C 
28-10-2022,24.8,35.4,29.8,60.0,0.0,1.2,5.0,320.0,1.0,C 
29-10-2022,24.6,32.4,29.2,70.0,0.0,5.5,4.0,320.0,1.0,C 
30-10-2022,26.6,33.0,29.1,68.0,0.0,6.8,5.0,300.0,1.0,C 
31-10-2022,27.0,32.0,29.4,71.0,0.0,7.5,3.0,310.0,0.0,C 
01-11-2022,26.6,32.0,29.3,72.0,0.0,6.0,5.0,320.0,2.0,C 
02-11-2022,25.4,32.4,29.2,76.0,0.0,4.0,7.0,316.0,1.0,C 
03-11-2022,26.8,32.2,29.1,75.0,0.0,5.6,5.0,320.0,1.0,C 
04-11-2022,26.2,33.2,28.9,75.0,0.0,3.0,5.0,317.0,1.0,C 
05-11-2022,25.4,32.6,28.0,78.0,27.6,2.4,7.0,320.0,1.0,C 
06-11-2022,24.2,30.8,27.9,79.0,0.0,5.0,5.0,320.0,1.0,C 
07-11-2022,25.6,30.4,27.5,83.0,2.2,0.0,3.0,320.0,0.0,C 
08-11-2022,25.6,30.2,27.5,80.0,0.4,2.0,4.0,317.0,1.0,C 
09-11-2022,24.8,31.6,28.0,78.0,7.7,0.6,5.0,320.0,1.0,C 
10-11-2022,25.0,31.2,27.6,82.0,0.0,0.0,5.0,316.0,1.0,C 
11-11-2022,26.0,32.5,28.0,76.0,13.5,0.0,9.0,320.0,2.0,C 
12-11-2022,25.6,32.4,27.6,81.0,0.6,1.4,5.0,310.0,1.0,C 
13-11-2022,25.0,30.6,27.2,83.0,0.0,5.2,5.0,310.0,1.0,C 
14-11-2022,24.2,32.8,28.3,78.0,0.0,0.0,7.0,317.0,1.0,C 
15-11-2022,24.8,32.4,29.0,73.0,0.5,2.9,5.0,320.0,1.0,C 
16-11-2022,27.0,32.5,28.7,76.0,0.0,3.0,7.0,317.0,2.0,NW
17-11-2022,24.8,28.0,26.1,89.0,42.4,4.2,6.0,320.0,1.0,C 
18-11-2022,25.0,32.4,28.3,76.0,10.5,0.0,5.0,315.0,2.0,NW
19-11-2022,25.8,33.2,28.9,74.0,0.0,2.4,4.0,280.0,2.0,W 
20-11-2022,26.6,33.6,29.5,70.0,0.0,5.8,4.0,300.0,2.0,NW
21-11-2022,26.2,34.6,29.7,66.0,0.0,5.0,6.0,320.0,2.0,C 
22-11-2022,24.0,34.2,29.4,70.0,0.0,4.7,10.0,316.0,2.0,NW
23-11-2022,25.0,33.4,28.8,71.0,0.0,7.7,9.0,320.0,2.0,C 
24-11-2022,26.2,31.0,28.6,76.0,2.7,5.5,4.0,316.0,1.0,C 
25-11-2022,25.4,31.4,27.8,76.0,0.0,1.6,3.0,314.0,0.0,C 
26-11-2022,25.0,31.4,27.2,82.0,0.0,0.9,5.0,320.0,1.0,C 
27-11-2022,24.4,31.2,27.7,80.0,17.2,0.0,4.0,320.0,1.0,C 
28-11-2022,25.4,31.4,28.6,79.0,2.0,7.4,7.0,317.0,1.0,C 
29-11-2022,24.6,33.0,28.6,78.0,16.8,3.2,8.0,320.0,2.0,C 
30-11-2022,25.0,33.0,28.2,78.0,0.0,8.5,3.0,315.0,0.0,C 
01-12-2022,26.0,32.4,28.4,76.0,0.0,0.4,9.0,320.0,2.0,C 
02-12-2022,26.4,31.4,28.1,78.0,0.0,6.5,5.0,320.0,1.0,C 
03-12-2022,25.0,32.0,28.3,76.0,4.0,1.0,7.0,310.0,1.0,C 
04-12-2022,25.0,31.2,28.4,77.0,0.0,6.5,7.0,320.0,2.0,C 
05-12-2022,26.0,32.2,28.6,76.0,0.0,1.8,7.0,320.0,1.0,C 
06-12-2022,26.6,30.4,27.9,80.0,0.0,5.0,4.0,317.0,1.0,C 
07-12-2022,25.4,31.2,28.2,80.0,0.0,0.4,5.0,317.0,0.0,C 
08-12-2022,25.0,33.0,27.8,80.0,0.0,1.5,5.0,320.0,1.0,C 
09-12-2022,25.6,31.8,27.2,82.0,2.6,0.8,5.0,320.0,1.0,C 
10-12-2022,24.2,33.2,27.9,77.0,14.1,3.0,4.0,310.0,1.0,C 
11-12-2022,25.4,33.4,28.9,70.0,0.2,5.4,7.0,310.0,1.0,C 
12-12-2022,25.0,33.2,28.0,77.0,0.0,1.2,7.0,317.0,2.0,NW
13-12-2022,25.6,32.4,28.5,69.0,2.0,6.0,9.0,320.0,2.0,NW
14-12-2022,26.8,32.0,28.1,77.0,0.0,3.7,4.0,316.0,1.0,C 
15-12-2022,26.6,34.8,30.3,65.0,0.0,2.0,5.0,316.0,1.0,C 
16-12-2022,25.0,32.0,28.4,73.0,0.0,6.0,6.0,320.0,1.0,C 
17-12-2022,25.4,32.2,28.3,80.0,1.5,1.2,4.0,310.0,1.0,C 
18-12-2022,26.0,32.8,28.3,82.0,1.7,6.5,4.0,320.0,1.0,C 
19-12-2022,25.2,32.0,28.6,75.0,4.8,2.4,7.0,320.0,2.0,C 
20-12-2022,25.2,31.0,28.3,76.0,0.0,6.0,9.0,320.0,2.0,C 
21-12-2022,25.8,31.8,28.5,80.0,0.0,2.8,7.0,317.0,2.0,C 
22-12-2022,26.2,31.8,28.4,79.0,1.0,4.5,4.0,317.0,1.0,C 
23-12-2022,24.6,30.0,27.2,82.0,38.5,0.4,5.0,310.0,2.0,C 
24-12-2022,24.8,30.0,27.4,85.0,2.8,0.0,7.0,320.0,2.0,C 
25-12-2022,24.8,28.2,26.4,86.0,1.5,1.0,3.0,320.0,1.0,C 
26-12-2022,24.8,29.0,26.6,87.0,14.9,0.0,2.0,320.0,0.0,C 
27-12-2022,23.6,29.2,26.3,81.0,6.3,0.0,4.0,316.0,1.0,C 
28-12-2022,24.2,29.8,25.9,84.0,0.9,0.0,8.0,320.0,2.0,C 
29-12-2022,23.4,29.2,26.2,84.0,34.0,0.8,5.0,320.0,1.0,C 
30-12-2022,24.0,30.6,26.3,87.0,1.2,0.6,3.0,314.0,0.0,C 
31-12-2022,24.6,29.6,26.2,86.0,4.6,0.0,7.0,310.0,1.0,C 
01-01-2023,23.6,29.8,26.3,87.0,14.5,0.0,4.0,320.0,1.0,C 
02-01-2023,24.2,29.4,27.5,81.0,31.5,0.7,4.0,320.0,2.0,NW
03-01-2023,25.0,29.6,26.6,82.0,0.5,0.0,6.0,316.0,1.0,C 
04-01-2023,24.4,30.0,26.4,86.0,2.4,3.9,5.0,316.0,1.0,C 
05-01-2023,24.0,32.6,27.4,83.0,35.3,3.9,4.0,317.0,2.0,C 
06-01-2023,24.4,33.4,29.6,68.0,2.3,2.2,4.0,316.0,1.0,C 
07-01-2023,27.0,33.8,29.6,70.0,0.0,6.2,4.0,340.0,2.0,C 
08-01-2023,26.6,32.0,28.1,76.0,0.0,8.0,8.0,320.0,2.0,C 
09-01-2023,25.0,32.6,29.0,73.0,0.0,3.8,5.0,320.0,3.0,NW
10-01-2023,27.2,34.4,30.1,65.0,0.0,5.0,6.0,320.0,1.0,C 
11-01-2023,26.2,32.0,28.8,73.0,0.0,5.0,4.0,320.0,1.0,C 
12-01-2023,25.0,32.4,29.1,71.0,0.0,0.0,3.0,320.0,0.0,C 
13-01-2023,25.0,32.6,29.2,74.0,0.0,8.3,5.0,320.0,1.0,C 
14-01-2023,26.8,32.0,29.2,72.0,0.0,4.5,3.0,300.0,1.0,C 
15-01-2023,26.4,34.8,29.8,69.0,0.0,6.4,4.0,260.0,2.0,NW
16-01-2023,26.4,32.4,28.9,70.0,0.0,6.5,4.0,320.0,1.0,C 
17-01-2023,26.0,29.4,27.6,77.0,0.0,1.2,5.0,290.0,1.0,C 
